num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,actor_2_facebook_likes,movie_facebook_likes,score_class,,
62,90,68,17000,28870,14280,32814,41,14000,0,0,,
19,105,24,776,22723,2236,1732,40,595,193,0,,
50,93,17,1000,20380,7519,1245,39,165,445,0,,
25,141,15,735,48468407.53,3425,2528,32,627,0,0,,
39,85,0,14000,48468407.53,4006,29488,12,12000,0,0,,
136,109,19,1000,48468407.53,41638,2829,134,889,13000,0,,
26,105,93,179,48468407.53,5018,363,108,55,473,0,,
4,98,6,61,48468407.53,80,192,4,57,18,0,,
53,119,3,556,48468407.53,9177,996,53,353,821,1,,
22,124,67,631,48468407.53,695,1585,32,452,277,1,,
147,101,11000,13000,70906973,437418,15500,609,571,38000,1,,
222,115,13,20000,66009973,38202,38963,135,17000,41000,0,,
106,120,1000,29000,46338728,167750,33791,506,1000,10000,1,,
136,111,15,1000,7691700,12937,2140,73,767,0,1,,
5,94,5,467,48468407.53,993,994,13,220,998,0,,
131,131,16000,16000,101157447,277505,28544,495,11000,10000,1,,
140,139,3000,3000,74205,18646,4211,81,769,1000,1,,
418,120,0,668,141319195,641997,820,1017,56,13000,1,,
94,119,213,886,156645693,55101,1639,201,276,3000,1,,
82,125,0,8000,178406268,213476,11135,271,995,11000,1,,
140.194272,65,0,770,48468407.53,10,1125,272.770808,179,0,1,,
32,108,5,442,109306210,44096,717,62,162,489,0,,
22,101,34,892,48468407.53,1554,2055,20,355,0,0,,
72,145,0,10000,70001698,76842,12098,173,854,4000,1,,
39,98,226,953,68856263,69733,2496,97,730,0,1,,
264,101,71,10000,51527787,45603,14159,268,960,0,0,,
264,92,30,941,49122319,47169,2348,162,459,17000,0,,
145,93,270,13000,48468407.53,172493,15192,376,954,0,1,,
86,109,41,997,61356221,19505,3544,162,826,0,0,,
112,123,43,456,46800000,76477,1326,275,244,0,1,,
17,60,686.509212,155,48468407.53,5563,552,57,130,373,1,,
101,99,9,975,38048637,47814,3500,426,912,0,0,,
51,119,350,18000,34700000,52846,35501,143,17000,0,1,,
42,110,0,849,35010192,6352,2226,43,597,0,0,,
10,107,116,327,34793160,15730,552,31,172,0,1,,
43,81,54,8000,30628981,15047,10792,160,670,2000,0,,
331,105,58,11000,29959436,82327,12894,350,1000,18000,0,,
38,82,12,23,25571351,3135,49,78,12,184,1,,
12,109,309,592,27515786,8904,1620,31,556,0,0,,
40,95,10,706,25482931,9693,1421,33,266,530,0,,
34,100,0,723,19900000,17262,2348,53,422,1000,0,,
82,118,128,931,48468407.53,16294,2704,252,726,889,0,,
125,91,31,874,16298046,22207,1608,747,613,0,0,,
56,90,119,869,15549702,24038,3007,123,779,411,0,,
160,108,123,26000,15483540,56338,41359,215,14000,4000,1,,
71,103,44,953,20246959,5721,3299,20,849,1000,0,,
37,96,0,3000,15062898,11729,6861,106,2000,645,0,,
62,117,160,718,14348123,9323,1148,157,330,970,1,,
73,93,85,1000,15171475,19805,2777,122,855,0,0,,
59,136,17000,22000,48468407.53,13548,23378,75,740,932,1,,
25,115,0,1000,13640000,6011,3267,39,848,905,1,,
97,94,0,12000,12550242,13866,13446,55,490,488,0,,
205,85,52,1000,12610731,38985,3050,673,935,0,0,,
69,88,189,934,47811275,29008,3707,99,927,896,0,,
195,112,0,12000,11204499,38142,13528,270,593,0,1,,
61,86,70,878,10397365,11693,2165,104,834,613,0,,
77,86,90,962,9402410,11233,3715,32,925,0,0,,
259,112,232,413,5990075,89906,1372,175,412,13000,1,,
251,137,143,14000,5459824,92781,15337,320,617,5000,1,,
63,90,49,12000,5108820,12519,12776,112,215,853,0,,
47,107,956,10000,4741987,6782,10368,114,233,860,1,,
108,98,176,543,4291965,9334,678,59,113,447,1,,
64,84,12,159,3100650,7277,417,181,102,231,0,,
20,139,133,423,2474000,2427,446,27,15,127,0,,
135,97,11,14000,2656324,16444,16431,79,1000,2000,1,,
2,127,109,16000,1000000,524,17250,8,469,76,1,,
262,150,608,149,3958500,17933,390,165,44,0,1,,
129,104,752,412,403649,3174,799,31,74,512,0,,
69,132,333,380,274299,11077,1429,55,326,0,1,,
50,117,2,149,48468407.53,6069,243,34,32,1000,1,,
57,115,168,697,183088,11704,2243,36,329,702,1,,
116,186,50,13000,46495,12053,14638,119,1000,0,1,,
45,90,10,826,48468407.53,9928,2207,66,521,934,0,,
87,90,0,1000,1752214,60460,4377,104,872,14000,1,,
357,134,0,15000,83025853,259837,39789,2254,13000,13000,1,,
348,101,473,833,190871240,167089,2690,491,809,62000,0,,
88,97,143,927,56631572,123390,1724,248,281,0,1,,
181,107,162,2000,15854988,36542,2447,378,258,0,1,,
107,99,38,3000,12282677,28159,4702,96,837,0,0,,
53,55,686.509212,20,447093,12590,25,37,3,0,1,,
132,124,133,14000,7060876,44795,14726,314,230,0,1,,
401,110,454,2000,14989761,185845,4757,284,906,52000,1,,
58,105,148,539,687081,5602,1767,59,508,329,0,,
1,41,686.509212,70,48468407.53,271,74,2,2,64,1,,
192,178,101,918,5501940,248354,2334,564,653,14000,1,,
157,125,448,273,2086345,64556,529,140,114,0,1,,
454,108,143,19000,2605039,85022,19086,616,50,29000,0,,
62,121,272,49000,123922370,98348,50141,131,263,0,1,,
4,100,26,898,163591,912,2895,17,391,502,0,,
84,115,209,569,73000942,74351,714,233,69,62000,0,,
669,108,0,20000,106952327,551363,38072,1140,15000,106000,1,,
492,117,294,10000,58607007,182910,14160,630,2000,60000,0,,
149,220,0,22000,57300000,790926,39960,650,14000,14000,1,,
101,112,49,656,91038276,47876,1307,320,363,0,0,,
102,99,212,130,49369900,36108,450,260,125,0,0,,
63,109,36,3000,61693523,6276,7833,55,3000,16000,1,,
106,83,8,3000,46729374,116625,6454,469,934,0,0,,
50,107,58,549,44726644,42614,1747,120,439,0,1,,
275,102,51,13000,44134898,72803,20330,171,6000,33000,1,,
90,100,38,833,48637684,16979,2800,42,807,0,0,,
133,97,19,23000,38176108,222099,37907,549,13000,10000,1,,
49,92,13,11000,28972187,28805,12687,159,489,1000,0,,
19,84,0,11000,27979400,37611,12322,72,852,0,0,,
186,86,174,619,54257433,12983,971,139,350,0,1,,
185,120,19,8000,23947,357579,12755,1100,902,15000,1,,
42,89,13,571,60008303,9285,2241,91,442,0,0,,
37,117,17,1000,49121934,6528,6554,32,997,0,0,,
45,97,84,899,27141959,19547,2936,168,842,0,0,,
57,91,6,904,27052167,24834,3353,168,471,934,0,,
25,100,15,694,26539321,7984,2486,42,558,833,0,,
59,72,5,659,28501605,31371,2646,166,628,0,0,,
58,84,12,1000,52543632,12676,2297,84,345,0,0,,
330,126,0,2000,25592632,220475,5371,1066,850,20000,1,,
489,108,232,149,25440971,289508,430,611,145,109000,1,,
242,112,0,512,22858926,254404,1171,840,216,0,1,,
40,90,7,939,22235901,4339,2815,31,890,593,0,,
112,91,13,803,38916903,15664,1921,149,587,0,0,,
84,135,134,4000,16929123,21406,6214,169,1000,0,1,,
251,141,16000,378,13753931,132149,751,316,85,5000,1,,
113,104,35,24000,10996440,19707,27806,128,912,862,0,,
23,84,18,1000,8026971,1520,3352,20,851,204,0,,
421,118,412,805,14677654,161288,2499,351,681,72000,1,,
32,82,799,721,9975684,20033,1805,117,359,679,0,,
52,95,0,899,7881335,21212,3092,107,849,3000,1,,
81,94,26,16000,6241697,16059,31005,210,8000,0,0,,
140.194272,88,76,690,48468407.53,335,998,272.770808,94,22,1,,
39,99,7,3000,5871603,3116,6485,39,1000,251,0,,
63,121,15,4000,16574731,27675,6910,181,957,0,0,,
47,84,2,15000,5002310,25541,18864,181,816,0,0,,
111,93,16,567,4919896,21530,1775,159,326,618,0,,
168,93,24,552,25675765,60407,2730,84,528,11000,0,,
165,120,107,12000,4857376,63084,13208,123,530,0,1,,
104,112,37,748,3169424,18442,2417,59,573,689,1,,
150,107,80,2000,18004225,28573,3004,87,257,5000,0,,
61,112,83,2000,3058380,4767,2389,69,370,186,1,,
226,96,460,14000,3074838,56264,14372,166,153,0,0,,
21,91,150,979,2104000,1595,1679,19,385,69,0,,
217,105,260,20000,28501651,88037,39473,201,15000,10000,1,,
94,125,0,22000,1172769,28068,37606,108,14000,0,1,,
364,102,139,8000,17738570,351274,13631,457,3000,131000,1,,
19,87,29,683,1200000,922,1139,23,155,107,0,,
129,118,41,2000,1150403,14143,3474,102,812,0,1,,
71,115,187,14000,403932,5254,17104,92,900,141,1,,
93,91,83,3000,1712111,7199,7875,53,1000,0,0,,
399,88,115,1000,1024175,82331,2011,297,305,18000,1,,
110,127,11000,306,301305,31414,796,180,164,0,0,,
285,94,122,873,51872378,88241,2812,266,461,23000,1,,
2,115,32,14000,31662,90,14133,1,81,139,1,,
61,90,0,477,28399192,5663,1483,106,238,332,0,,
242,102,43,170,2035566,77305,931,162,157,11000,1,,
62,100,218,581,48468407.53,16281,931,96,201,0,1,,
121,117,18000,18000,21078145,26493,20456,159,638,0,1,,
83,109,97,13000,14060950,14354,14347,139,795,0,1,,
122,121,12000,11000,12281500,163492,23602,460,10000,15000,1,,
88,111,28,6000,48468407.53,9957,9244,35,2000,0,0,,
120,100,164,18000,10725228,75675,32288,365,14000,0,1,,
225,109,187,818,214966,28483,1813,176,467,0,0,,
130,93,261,783,48468407.53,14193,3700,106,782,0,0,,
167,101,10,1000,11956207,24012,3142,126,668,0,0,,
7,101,19,490,48468407.53,3256,1166,44,185,337,1,,
226,106,44,33000,5949693,114762,34351,299,730,19000,1,,
185,94,39,77,9030581,132386,156,398,32,38000,1,,
177,140,3000,963,4157491,79330,2894,690,595,0,1,,
28,132,44,1000,1508689,5648,2004,50,653,329,1,,
48,99,220,812,1227324,6921,3337,48,787,344,1,,
116,90,34,966,4360548,13371,2661,60,681,0,0,,
391,105,20,22000,26589953,165792,26233,392,982,44000,1,,
117,108,60,18000,1039869,14757,18739,51,322,0,0,,
24,69,383,912,48092846,61753,1833,133,320,5000,1,,
86,148,16,717,1110186,31943,1730,224,517,0,1,,
41,118,50,968,1089445,2676,4270,33,844,0,1,,
304,132,607,1000,204565000,284252,2466,1058,931,18000,1,,
385,130,14000,813,260000000,412454,2047,962,559,21000,1,,
145,95,80,3000,101736215,315549,8134,789,1000,0,1,,
99,80,2,6000,71442,12029,6829,32,637,0,1,,
29,94,23,400,79817937,39798,1044,69,255,0,0,,
77,122,167,997,91547205,34579,5165,62,966,0,1,,
91,102,167,656,75074950,22147,2754,156,528,770,0,,
148,116,120,12000,78900000,91414,16539,359,980,0,1,,
61,78,293,759,72217000,216486,2462,242,595,0,1,,
84,114,139,2000,79568000,71842,4537,152,883,0,1,,
83,112,608,11000,65500000,66966,22479,175,10000,0,1,,
216,110,16,93,70011073,57996,146,349,17,15000,1,,
107,104,98,17000,65269010,90938,21380,271,2000,0,1,,
63,81,406,13000,63071133,42892,17035,154,2000,0,1,,
140,154,16000,22000,39647595,239540,25522,462,1000,0,1,,
153,102,22,1000,38087366,113918,4065,165,954,0,1,,
414,89,128,963,64572496,204327,2054,471,465,32000,1,,
16,132,0,405,30400000,9503,914,68,194,0,1,,
139,103,0,629,42365600,45890,2730,177,561,0,1,,
111,93,33,1000,37188667,34219,1531,578,188,0,0,,
229,93,166,971,54724272,157051,2043,261,329,29000,1,,
112,172,76,654,48468407.53,76398,1306,258,416,0,1,,
207,96,132,49000,31597131,97938,52138,605,989,0,1,,
198,89,66,137000,31691811,57446,140268,369,1000,0,0,,
172,92,0,17000,31397498,44130,18765,156,527,0,0,,
45,97,4,1000,31179516,5928,5006,49,1000,243,0,,
34,93,58,995,31155435,42644,6105,102,729,0,0,,
75,89,53,227,27281507,33850,534,147,94,0,1,,
400,144,258,6000,167007184,470501,9125,2301,1000,0,1,,
128,123,278,4000,25776062,61651,7072,271,1000,0,1,,
68,93,4,28,25240988,12383,52,50,9,0,0,,
326,133,131,8000,124868837,249688,10565,548,1000,93000,1,,
128,121,131,13000,22905674,121676,14890,290,940,0,1,,
161,102,0,3000,25277561,21672,5592,93,966,0,1,,
70,102,287,452,48468407.53,3000,729,75,122,902,0,,
164,99,192,347,21133087,62468,1254,374,301,0,1,,
68,55,686.509212,1000,48468407.53,173172,6091,302,939,31000,1,,
354,98,350,1000,37707719,76094,2376,233,482,37000,1,,
125,118,57,975,18761993,19007,2944,219,931,549,1,,
55,125,76,1000,48468407.53,20660,4659,123,837,0,1,,
66,104,20,836,18595716,30462,3963,150,826,0,0,,
191,109,14,733,31990064,63390,2753,160,558,0,0,,
33,86,17,873,17321573,3119,3646,18,691,151,0,,
433,115,729,1000,17613460,91082,3798,274,844,28000,1,,
66,92,226,1000,21088568,16646,3931,104,851,0,1,,
37,91,25,833,17292381,5794,4551,69,626,371,0,,
325,94,655,9000,16300302,64682,10575,203,786,0,0,,
170,93,83,26000,27829874,196422,28767,444,725,0,1,,
11,93,3,1000,13960203,2301,2939,15,560,439,0,,
24,100,98,1000,12902790,4052,3250,88,849,242,1,,
70,100,43,988,21520719,10103,3906,36,826,0,0,,
232,113,438,11000,12796277,41226,12274,281,536,0,1,,
34,122,30,1000,48468407.53,16764,1456,48,230,1000,1,,
160,100,73,19000,11634362,60171,34700,296,14000,0,1,,
96,293,249,362,11433134,168203,469,426,21,11000,1,,
106,137,102,2000,22406362,16832,5780,267,973,701,0,,
53,93,32,529,10198766,12007,2393,105,526,507,0,,
274,123,628,565,15294553,202341,1595,391,555,105000,1,,
248,119,611,755,11041228,92295,1244,420,483,0,1,,
288,107,27,664,7918283,41574,2440,145,591,0,1,,
177,106,16,452,22331028,57349,1819,177,328,0,0,,
81,109,67,436,8134217,15412,1141,90,223,0,1,,
29,81,25,931,6982680,6965,3848,69,744,262,0,,
58,95,216,1000,6739141,23383,4755,68,1000,1000,0,,
144,86,378,957,5542025,12197,3535,150,925,650,0,,
114,113,11000,537,5032496,20576,943,161,255,652,0,,
132,122,708,433,6754898,20000,1291,188,398,0,0,,
60,90,7,525,4922166,23606,1445,304,281,0,0,,
30,108,0,873,4903000,4961,4497,33,680,251,0,,
138,113,319,1000,4717455,18632,1171,354,65,656,0,,
190,110,115,812,3148482,29613,1540,98,580,0,1,,
61,109,40,5000,2326407,5016,7166,99,1000,305,1,,
363,110,584,629,2201412,68883,1173,279,398,7000,1,,
2,100,55,3000,48468407.53,763,4277,10,642,135,0,,
131,101,61,769,2060953,29990,2543,316,692,0,1,,
146,97,20,21000,3950294,56654,22577,124,569,0,1,,
280,172,667,211,2835886,55516,456,124,98,29000,1,,
78,104,0,1000,1779284,12047,1292,122,165,677,1,,
469,99,0,3000,1702277,84620,5074,235,1000,27000,1,,
194,129,0,878,261481,41496,2378,210,643,0,1,,
121,91,60,60,1506998,8014,141,50,46,314,0,,
38,100,19,706,860002,6454,1579,43,442,0,1,,
123,111,277,845,548934,16863,1554,57,327,0,1,,
81,114,0,865,447750,18520,2126,133,685,0,1,,
72,86,94,693,333976,12559,1373,90,534,423,0,,
25,107,0,941,141853,1427,3099,12,754,88,0,,
78,90,26,797,303439,12125,2073,78,474,1000,0,,
57,103,759,967,793352,2551,3878,25,830,0,0,,
69,120,7,662,214202,14831,1952,75,345,0,1,,
73,134,45,9,195888,5603,11,45,2,607,1,,
42,110,18,13000,175370,6884,17417,133,883,458,0,,
101,95,611,9,190666,2410,18,20,4,784,0,,
82,95,165,686,48468407.53,27052,1501,124,327,0,1,,
149,132,14,52,119922,8429,91,62,32,0,1,,
165,94,12,17000,177343675,70133,17883,214,523,26000,1,,
5,89,0,970,48468407.53,408,1854,12,618,211,0,,
44,138,7,84,48468407.53,4899,164,49,33,0,0,,
74,113,212,567,17149,12128,708,61,111,0,0,,
156,99,76,181,48468407.53,64423,433,293,168,13000,1,,
1,111,0,1000,14616,314,2059,10,445,26000,1,,
82,99,130,399,91443253,21034,663,153,116,23000,0,,
151,104,0,26000,30093107,600996,39175,726,11000,27000,1,,
3,89,49,551,48468407.53,105,895,7,85,634,0,,
98,103,52,969,57469179,63855,2987,248,886,0,1,,
25,134,0,15,48856,3466,30,40,6,355,1,,
35,100,2,680,48468407.53,3737,1780,27,544,443,0,,
6,130,3,215,48468407.53,117,244,6,27,4,0,,
183,106,287,767,148170000,142293,2053,245,281,14000,1,,
282,125,0,11000,460935665,911097,13485,1470,1000,33000,1,,
158,109,11,22000,35537564,49671,24063,166,851,11000,0,,
89,200,767,597,111722000,55816,1966,255,396,7000,1,,
101,114,335,585,10230,14437,679,26,68,0,1,,
128,112,197,755,90556401,43795,3507,171,734,0,0,,
410,116,737,23000,93571803,275869,23811,389,238,36000,1,,
104,92,79,608,72755517,56595,1853,196,362,641,1,,
54,120,36,886,52929168,82743,3280,201,655,7000,1,,
141,107,15,17000,50461335,83893,20466,132,1000,15000,1,,
30,92,53,84,48468407.53,3104,179,33,37,774,0,,
57,107,42,1000,49797148,49007,3435,97,854,0,1,,
56,100,32,785,48468407.53,18220,3135,102,692,0,0,,
216,81,541,991,46563158,207934,2562,629,465,0,1,,
80,101,163,683,41227069,162701,2436,962,548,19000,1,,
77,122,0,276,39025000,73193,903,190,258,0,1,,
101,97,16,4000,38201895,149222,6223,749,656,0,1,,
156,92,52,723,27669413,76207,3101,194,651,0,0,,
48,92,0,1000,48468407.53,36559,3931,131,898,0,1,,
109,110,107,664,37766350,19440,3376,56,551,0,1,,
62,86,5,584,23978402,10966,3850,100,580,365,0,,
33,91,0,636,21370057,9903,1852,80,330,541,0,,
20,145,278,13000,48468407.53,5561,14735,35,595,745,0,,
52,100,365,425,4884663,5187,1661,64,394,902,0,,
351,111,34,838,38317535,73249,995,212,55,36000,1,,
124,184,0,385,48468407.53,101627,1104,369,293,0,1,,
37,89,2,799,13903262,14656,4291,90,711,0,0,,
58,84,71,8000,13592872,10777,10982,79,723,671,0,,
175,98,0,358,18381787,15684,1114,126,156,13000,1,,
75,95,5,1000,13558739,15427,2729,121,660,449,0,,
161,100,0,11000,13103828,59982,12237,463,472,5000,1,,
203,109,64,16000,33305037,33856,17866,147,638,34000,1,,
188,118,386,14000,10214647,42689,17490,204,1000,0,1,,
221,88,0,901,11501093,128850,3913,604,888,10000,1,,
66,86,4,960,4814244,12437,2415,107,448,405,0,,
80,118,529,40000,9170214,171882,69746,292,29000,14000,1,,
25,125,10,866,4068087,2164,1281,74,147,0,1,,
169,125,608,979,3753806,20307,3133,165,594,0,1,,
70,94,18,658,3034181,13622,1559,128,463,550,0,,
15,113,300,1000,2832826,1761,3072,19,979,174,0,,
535,104,1000,3000,13214255,96233,4082,313,275,26000,1,,
92,95,596,1000,16017403,17333,3300,153,835,0,0,,
14,102,8,14000,2807854,14129,14281,39,163,967,0,,
13,124,58,338,48468407.53,2603,800,36,275,608,1,,
87,105,0,14000,540085,10052,28004,69,12000,0,0,,
78,104,238,60,352786,11132,150,86,35,0,1,,
223,120,365,887,76600000,105448,3876,321,770,11000,1,,
136,111,17,845,48468407.53,5013,3117,59,641,0,0,,
160,95,43,3000,56729973,88529,5286,262,723,0,0,,
28,96,4,917,48468407.53,618,1827,12,545,85,0,,
54,97,15,142,48468407.53,45144,248,111,79,18000,0,,
75,118,10,172,399879,5772,378,115,71,302,0,,
20,193,160,8000,3275443,13998,10822,264,1000,659,0,,
105,97,32,893,18535191,12980,2640,132,692,646,1,,
120,98,7,805,23838,28570,2271,160,766,0,0,,
108,103,57,541,22160085,16747,1228,349,451,1000,0,,
285,161,0,273,56715371,427357,727,1736,117,24000,1,,
215,120,14000,861,434949459,281842,2811,515,725,34000,1,,
81,97,21,17000,11043445,27689,20312,74,1000,1000,1,,
17,97,4,882,48468407.53,1337,1554,28,450,392,0,,
5,99,11,665,125169,859,2272,31,446,119,0,,
3,24,686.509212,381,48468407.53,2651,592,18,102,0,1,,
10,144,0,564,1165104,8598,1121,43,154,250,0,,
43,111,58,482,1066555,2618,1526,111,362,411,0,,
43,145,0,639,5669081,3665,1807,57,377,0,1,,
94,106,7,68,48468407.53,15060,175,27,29,0,1,,
161,126,835,49000,138339411,604904,63710,682,13000,31000,1,,
38,106,29,14000,48468407.53,6935,27660,50,12000,0,0,,
210,121,163,723,80150343,142115,3189,614,651,0,0,,
52,117,425,13000,85300000,48629,27378,134,11000,0,1,,
139,98,235,4000,68353550,70141,5270,385,464,0,0,,
165,109,65,798,78845130,17596,2480,94,465,0,0,,
96,95,7,23000,63319509,67115,28734,389,1000,0,0,,
323,109,304,939,47536959,86956,3276,275,906,12000,1,,
190,96,163,723,63270259,111087,3492,319,651,0,0,,
173,101,13,494,55865715,41763,2013,403,392,0,0,,
46,107,0,1000,63231524,8962,5264,137,907,676,0,,
59,119,17000,10000,52293982,57831,11895,115,970,0,1,,
53,178,19,726,48468407.53,43270,1554,192,249,0,1,,
22,100,65,633,50752337,44502,3362,46,613,0,0,,
203,98,70,4000,110175871,115050,7461,911,1000,4000,0,,
77,92,221,11000,38624000,156143,13162,289,503,0,1,,
190,90,108,1000,37470017,86890,1982,985,322,0,0,,
81,90,65,18000,40485039,85362,20795,181,769,0,1,,
56,153,82,695,16800000,25303,1593,138,275,0,1,,
264,124,108,1000,46377022,75306,1898,266,400,48000,1,,
44,82,6,759,36696761,6808,2197,38,563,227,1,,
117,107,750,794,36200000,101840,1529,193,531,0,0,,
124,75,73,1000,48468407.53,111649,3192,437,745,0,1,,
159,97,19,4000,35794166,35654,4687,155,334,20000,0,,
273,80,66,2000,33583175,104089,5628,319,904,16000,0,,
26,85,7,723,32983713,19284,3712,66,706,981,0,,
242,97,482,852,52200504,54190,2426,183,542,29000,0,,
55,109,78,854,33000000,9424,3394,109,841,0,1,,
151,104,0,26000,30093107,600996,39175,726,11000,27000,1,,
48,140,32,535,32101000,27800,1109,96,211,0,0,,
166,90,6,904,31487293,74887,2807,129,715,0,1,,
206,130,0,13000,30651422,181737,16693,1015,1000,10000,1,,
92,98,7,931,30306281,12388,1917,147,797,744,0,,
78,101,287,745,29500000,25613,1954,121,730,0,1,,
83,114,9,623,30050028,42987,2484,201,472,0,1,,
8,100,322,851,29392418,3924,3190,26,543,368,0,,
86,85,21,931,28563926,16300,3819,217,855,720,0,,
85,103,27,1000,28435406,37681,4441,151,809,0,0,,
76,100,4,982,25339117,37885,4259,247,945,0,1,,
60,114,0,10000,25600000,57363,12097,308,919,10000,1,,
78,102,38,3000,48468407.53,408,3691,6,424,21000,1,,
112,103,0,1000,48468407.53,44804,2013,182,278,0,1,,
189,97,11,1000,27736779,25210,2403,126,412,13000,0,,
82,116,70,1000,24397469,5161,5804,48,876,0,0,,
120,96,9,690,20384136,20467,2402,371,533,0,0,,
183,98,58,14000,25464480,63108,15251,330,537,15000,0,,
211,105,500,11000,20338609,19655,12946,280,912,683,1,,
14,123,5,556,18272447,3119,2149,35,475,331,0,,
54,107,17,371,48468407.53,6143,857,90,324,0,0,,
55,112,92,2000,17378977,5585,7552,75,918,997,0,,
179,93,0,13000,17096053,134458,15716,640,933,5000,1,,
221,97,25,929,21371425,76199,3679,944,927,13000,0,,
158,122,108,220,33071558,22369,583,100,186,21000,1,,
