Col1,Col2,Col3,Col6,Col7,Col8,Col10,Col13,Col15
4,7,35,577593,324743,34964,8850,7396,1
4,7,37,21875,60296,20192,28841,5388,1
4,7,41,12667,56821,14861,56954,3171,1
4,7,24,427047,20287,6976,1837,840,1
4,7,34,77920,18389,5937,6167,4804,1
4,7,40,2401,11444,6576,4116,2430,1
4,7,35,6796,16295,8777,4616,2641,1
4,7,50,17572,14756,4042,6650,3725,1
4,7,40,150329,11077,1092,1097,817,1
4,7,37,99300,107028,15641,45239,7850,1
4,7,35,195094,64741,15863,8270,732,1
4,7,30,350788,9721,7603,6526,4095,1
4,7,27,147714,42501,19830,4768,1259,1
4,7,30,255268,13605,3715,4421,1012,1
4,7,40,174239,24797,15604,6253,2534,1
4,7,29,562076,354455,22851,26529,7105,1
4,7,43,12062,13377,15131,4752,4105,1
4,7,51,21593,16410,7908,12314,3825,1
4,7,53,178135,62220,35668,22030,7812,1
4,7,51,934972,37606,11913,4377,673,1
4,7,47,64937,24097,27041,22086,8567,1
4,7,29,316592,69940,15417,18156,6312,1
4,7,21,92311,142515,19297,17853,5921,1
4,7,23,111052,143779,17103,18827,5566,1
4,7,21,54541,8997,6443,5434,2348,1
4,7,27,482097,54885,10865,16807,1789,1
4,7,23,194528,100226,19586,3832,925,1
4,7,35,69776,14406,5367,2746,3399,1
4,7,38,1175800,48579,32806,29491,7657,1
4,7,40,106459,10460,11260,16452,6861,1
4,7,53,10170,19582,1761,4956,3749,1
4,7,57,45045,11685,6697,4023,3397,1
4,7,64,7112,10297,2013,5062,1752,1
4,7,66,22388,10703,2624,4363,2254,1
4,8,44,743815,96757,56437,10521,6389,1
4,8,27,925858,229483,27284,11739,3777,1
4,8,34,961891,29649,21416,7967,24301,1
4,8,37,158810,144781,1478,17937,22005,1
4,8,41,346679,256128,53448,42333,31148,1
4,8,48,319432,237129,253231,21477,11718,1
4,8,41,1693143,32638,10929,8982,2860,1
4,8,38,388349,312237,101157,44600,9922,1
4,8,29,502425,21913,3240,3591,350,1
4,8,23,467987,47405,11447,2916,981,1
4,8,11,524729,398551,36180,16264,2643,1
4,8,21,2372,12000,7060,3426,4289,1
4,8,24,10046,10507,6918,11283,3597,1
4,8,41,167657,25223,26159,9168,2709,1
4,8,47,110928,79841,31181,4212,1311,1
4,8,50,133233,38429,3123,8458,6314,1
4,8,60,65458,24807,7378,4842,11219,1
4,8,48,446569,193415,34287,6692,8706,1
4,8,48,1721135,489308,46364,47192,51375,1
4,8,54,26496,2749,10713,10020,19663,1
4,8,54,31372,56229,58601,48776,12888,1
4,8,54,316489,20251,4282,1375,393,1
4,8,74,99465,16255,38503,49194,15278,1
4,8,74,748451,34874,2788,5232,767,1
4,8,64,9617,12458,11315,6098,9917,1
4,8,69,2055288,32593,2690,14525,6482,1
4,8,50,217967,374250,43680,10977,7892,1
4,8,75,5384,3026,1434,4451,8277,1
4,8,60,180236,176642,27460,15183,4210,1
4,8,53,435780,131044,39008,17756,4220,1
4,8,53,191689,12540,3726,1627,724,1
4,8,35,3977,17514,1837,10241,5451,1
4,8,34,330919,513512,56017,22062,5963,1
4,8,21,108031,64257,5859,3294,1194,1
4,8,17,285048,196689,106894,15184,4315,1
4,8,20,20590,27542,12932,3509,5268,1
4,8,38,2436,9192,13903,8771,11752,1
4,8,41,178290,53474,1796,2849,665,1
4,8,50,8096,11066,9532,15395,1051,1
4,8,43,3773,7655,2745,2292,2104,1
4,8,23,225207,24549,2191,2326,2951,1
4,8,24,57338,84659,30531,11657,4616,1
4,8,14,62543,40826,7055,11912,602,1
4,8,13,330272,242195,15661,22868,13380,1
4,8,17,442207,219770,8851,44885,9941,1
4,8,29,3275,7258,3922,10308,3340,1
4,8,47,56542,23599,17047,11105,4976,1
4,8,43,283538,355602,5326,28489,4971,1
4,8,44,168738,48748,5818,8509,8330,1
4,8,40,5732,53223,16717,11886,4602,1
4,8,35,1174458,263639,20302,34791,11989,1
4,8,37,14016,452352,11658,28002,12293,1
4,8,35,376726,306336,6959,57073,33310,1
4,8,24,383960,444061,58308,21082,15775,1
4,8,29,303143,38838,12206,8560,31045,1
4,8,34,210355,132994,29437,20518,12987,1
4,8,47,96453,32641,32049,19249,8646,1
4,8,50,525408,81422,11379,18583,5029,1
4,8,48,15073,20186,10287,10277,6035,1
4,8,48,35359,41344,6013,19785,11601,1
4,8,44,6388,55557,16098,9608,17551,1
4,8,43,749106,548340,13480,35673,4030,1
4,8,34,634774,226007,45983,38855,15060,1
4,8,34,705742,62031,6005,6111,3416,1
4,8,24,1064651,323671,54071,13121,16132,1
4,8,23,184827,133970,11103,7729,1949,1
4,8,23,87350,56198,2402,3956,3712,1
4,8,37,13132,11824,3491,8811,10265,1
4,8,29,512237,387761,84191,28464,5141,1
4,8,41,14532,20820,12430,8975,4277,1
4,8,54,1208,9128,6666,2463,6739,1
4,8,34,274952,386517,12001,23785,13724,1
4,8,38,414354,215542,65099,24640,8101,1
4,8,40,2787,5995,3447,5879,3488,1
4,8,35,127841,19899,5513,5389,5206,1
4,8,37,70704,10733,6071,1193,316,1
4,8,40,1043221,244868,41689,38942,27325,1
4,8,30,1228743,160144,15893,7453,6437,1
4,8,20,303655,70697,13255,6586,1787,1
4,8,35,4412,6894,1857,6270,5502,1
4,8,30,108187,41106,20171,6181,891,1
4,8,35,576664,20569,21978,13371,4869,1
4,8,41,268199,73811,14849,19827,5412,1
4,8,23,2555524,166315,102844,46070,7604,1
4,8,27,24083,30888,7432,2281,1955,1
4,8,24,311233,245739,63538,12058,3731,1
4,8,30,38940,24902,1961,58110,14475,1
4,8,30,1658475,96326,23786,8454,2889,1
4,8,37,10002,6635,2072,18733,2483,1
4,8,38,110004,86540,20478,9043,15981,1
4,8,35,3361,26250,6750,14753,7848,1
4,8,40,513165,186651,16087,24526,4788,1
4,8,23,291188,58238,6798,5686,2450,1
4,8,21,413070,29735,14061,9399,1001,1
4,8,23,101557,24653,30688,15644,2353,1
4,8,16,121503,58215,4370,8360,8233,1
4,8,23,833630,196570,73090,41967,7833,1
4,8,27,113353,63040,30965,14404,3622,1
4,8,16,139715,96685,68193,40067,12665,1
4,8,29,13626,10433,9153,7822,4430,1
4,8,37,34753,28304,31126,22406,7069,1
4,8,27,569842,32672,8627,7632,1275,1
4,8,43,47096,16265,2455,11475,8823,1
4,8,34,352824,332081,62970,25461,3652,1
4,8,24,969744,183157,97159,43827,24528,1
4,8,37,9575,29906,18240,30847,13675,1
4,8,24,190767,46189,923,10380,8071,1
4,8,34,1122844,75833,47238,60023,11756,1
4,8,34,628568,329477,52732,47050,6883,1
4,8,35,704874,30794,6843,11670,8795,1
4,8,35,821818,33682,3271,8083,1732,1
4,8,35,113492,57080,7910,13869,7028,1
4,8,47,113847,25697,5197,7964,12486,1
4,8,50,415282,40094,5648,3780,5301,1
4,8,56,54156,30804,31492,37519,14952,1
4,8,53,38163,21416,15562,12410,6990,1
4,8,44,370830,196247,58845,35169,6067,1
4,8,27,461382,27511,14840,3276,1072,1
4,8,27,42242,25145,2978,7697,2214,1
4,8,27,80128,31183,21545,22048,5096,1
4,8,34,127017,63577,29685,27376,11219,1
4,8,37,180417,24835,2728,3004,581,1
4,8,30,651527,119912,39571,19008,4515,1
4,8,51,16889,9191,5505,12369,8544,1
4,8,38,415756,40723,9899,4349,583,1
4,8,38,15934,29416,3925,5391,1758,1
4,8,43,40598,38700,37099,24862,3801,1
4,8,20,776498,38908,24921,7864,968,1
4,8,26,26277,154048,7398,7067,10838,1
4,8,29,2089230,386249,133655,143356,7543,1
4,8,34,675857,46669,6000,1672,5586,1
4,9,53,329428,55141,25191,14831,8751,0
4,9,30,1144164,63725,48561,5494,3849,0
4,9,38,1671927,318015,70996,27973,15159,0
4,9,43,151649,37299,1765,4236,12299,0
4,9,47,128118,34525,4228,4287,7700,0
4,9,48,673164,326135,90711,14450,28298,0
4,9,41,1546770,110996,29227,28605,8895,0
4,9,51,113596,7296,9905,5826,27640,0
4,9,64,24060,7297,9081,7462,18217,0
4,9,63,150513,157149,88362,40039,18760,0
4,9,66,148757,29504,1577,2246,2109,0
4,9,51,119209,57890,16021,16068,3650,0
4,9,29,1651161,247051,639118,36124,25080,0
4,9,29,1095495,92285,3097,6144,1975,0
4,9,35,340801,19486,5525,1742,1546,0
4,9,37,110553,72950,11020,21519,2504,0
4,9,26,175276,62736,8043,15984,1631,0
4,9,43,3820,10772,4223,7602,2737,0
4,9,51,30101,15546,5299,10381,2031,0
4,9,44,184642,62499,38770,14820,1561,0
4,9,47,1117066,391414,64311,40680,26147,0
4,9,43,118198,17246,4491,5553,1009,0
4,9,23,123809,36269,19636,9275,952,0
4,9,30,669473,101472,44101,32074,11817,0
4,9,37,602523,26024,4941,5584,1384,0
4,9,29,832125,75791,4607,6254,8846,0
4,9,44,16448,26853,15417,15028,10110,0
4,9,27,333755,79366,23654,3682,1248,0
4,9,38,3377,6176,4569,2050,4118,0
4,9,40,338290,26042,2647,1539,1502,0
4,9,41,3717,37109,1848,9724,6903,0
4,9,66,6010,6088,9597,4383,2468,0
4,9,43,400409,593956,46621,8393,11322,0
4,9,53,15369,10083,9121,5238,4550,0
4,9,57,205474,8728,4596,12979,1884,0
4,9,56,96078,30051,9563,12294,10211,0
4,9,61,743366,294634,159960,45784,14958,0
4,9,56,171843,24199,15254,17664,4860,0
4,9,50,5189,15122,7833,3614,3457,0
4,9,50,15636,12054,5062,7088,7678,0
4,9,66,3801,6310,7555,6460,3031,0
4,9,51,257969,562211,7512,19468,6425,0
4,9,50,104453,71721,18471,8745,15102,0
4,9,40,271177,27623,30535,14799,4635,0
4,9,29,1039577,13858,14299,5299,2142,0
4,9,35,44566,124411,23811,16832,4070,0
4,9,44,8627,5561,6800,5416,3945,0
4,9,40,365962,398699,17813,11086,2744,0
4,9,37,195239,63988,8327,1800,2520,0
4,9,29,604148,393282,164561,23337,12360,0
4,9,26,108651,18230,5083,4926,3061,0
4,9,38,10574,26172,5904,12196,9520,0
4,9,48,11972,10196,10723,4466,3911,0
4,9,61,378034,191978,28177,25089,5317,0
4,9,44,672015,155715,59039,15674,3593,0
4,9,51,8598,10118,3519,12368,6634,0
4,9,41,297448,175858,51233,13005,6557,0
4,9,40,87575,24862,15194,12456,4468,0
4,9,54,47420,4923,1804,6455,6063,0
4,9,51,7662,10837,5062,10984,4210,0
4,9,41,675694,385759,42947,7593,4348,0
4,9,34,70287,55900,12396,14941,1784,0
4,9,23,642492,17989,8431,3607,654,0
4,9,11,70649,41379,23394,6108,6946,0
4,9,20,423267,134423,239126,34330,3634,0
4,9,29,74643,63200,14361,6941,2382,0
4,9,35,79526,11034,9190,7961,4496,0
4,9,35,10339,13141,6521,7371,3319,0
4,9,40,128718,213309,14665,14639,7227,0
4,9,37,67469,33951,26801,5413,4582,0
4,9,34,362560,163431,11655,17519,10404,0
4,9,29,121835,68075,17835,4017,1662,0
4,9,27,530225,11980,4620,3434,721,0
4,9,26,544698,171535,69910,17173,20886,0
4,9,34,14075,4006,16567,11867,5974,0
4,9,53,14822,3085,4020,6410,8493,0
4,9,60,22652,25604,9178,8992,3953,0
4,9,66,5133,5826,8330,8855,3193,0
4,9,70,6895,7622,6747,5064,5515,0
4,9,61,4079,8373,11665,11715,2165,0
4,9,54,4611,17291,6897,3140,2731,0
4,9,67,978,3180,3778,6930,2593,0
4,9,47,229469,262139,79575,11880,6054,0
4,9,47,43164,23092,4215,6151,4797,0
4,9,54,39852,9376,6410,4972,5214,0
4,9,35,32974,58039,3018,3655,3915,0
4,9,37,197292,71782,31990,14164,673,0
4,9,29,839965,92739,32057,22658,5401,0
4,9,27,15648,19387,1314,1965,3275,0
4,9,34,7863,7189,6838,4556,3764,0
4,9,41,23695,6487,14808,14132,5707,0
4,9,27,1015097,625687,54123,22016,6611,0
4,9,34,23698,9191,3315,2413,1940,0
4,9,44,2233,7317,1901,1604,4483,0
4,9,51,861,4459,3771,3338,4960,0
4,9,67,2608,18629,7181,7548,2834,0
4,9,61,40681,35034,26853,12610,6138,0
4,9,44,1762033,353627,86357,19960,4634,0
4,9,43,4395,5474,2336,2569,3352,0
4,9,35,211485,83063,9348,8231,1661,0
4,9,30,7848,13012,5821,5247,958,0
4,9,27,270583,194736,46860,25251,3316,0
4,9,10,1530927,301855,41695,18253,3330,0
4,9,26,2425,5587,9069,1894,1175,0
4,9,34,1187,4662,1788,2143,1159,0
4,9,54,3691,8781,1691,3766,1014,0
4,9,74,3016,2852,3458,1559,1515,0
4,9,63,412121,14085,5476,1103,584,0
4,9,67,11434,4006,1656,3979,1219,0
4,9,51,48277,104948,30778,12558,2041,0
4,9,48,14724,28211,433,3527,2251,0
4,9,40,182717,226869,16175,10502,4269,0
4,9,20,97059,63253,8921,6308,2434,0
4,9,30,13740,15394,722,6969,3120,0
4,9,38,12448,3096,4476,3883,1223,0
4,9,77,15504,4386,936,6108,2856,0
4,9,74,382783,8502,737,4348,579,0
4,9,53,95192,68610,6728,2466,560,0
4,9,60,36834,3912,3133,2144,2369,0
4,9,53,4072,5930,2353,3084,1414,0
4,9,53,9859,2131,3543,3536,1506,0
4,9,56,329318,42341,988,1999,845,0
4,9,37,102894,68868,1744,3350,750,0
4,9,29,9830,6595,1577,8923,1798,0
4,9,21,292567,70684,20932,2571,2694,0
4,9,24,1240065,217076,174480,32955,4204,0
4,9,26,270024,237429,40420,18701,5437,0
4,9,27,18311,6914,11734,3362,1431,0
4,9,44,344836,15913,2856,10917,2832,0
4,9,47,158942,140314,14977,27674,4398,0
4,9,43,72056,22895,3703,5760,2833,0
5,0,38,1086865,249855,36152,20690,4636,0
5,0,60,1793473,185457,25183,38014,3754,0
5,0,56,1609180,1015545,99739,53555,10898,0
5,0,53,1103185,85090,35392,10010,2201,0
5,0,47,34339,31226,2185,636,255,0
5,0,40,225220,102067,3217,3489,668,0
5,0,34,246075,115042,58866,7042,857,0
5,0,43,203259,43447,3983,4343,1564,0
5,0,44,13269,23093,4123,1546,309,0
5,0,41,566754,168010,37767,4149,1790,0
5,0,48,306592,61497,36887,4698,1250,0
5,0,40,97876,167373,14535,6448,1168,0
5,0,54,717840,40370,2435,6199,2257,0
5,0,77,521821,18723,12955,3781,1132,0
5,0,90,274793,49977,49586,6108,1516,0
5,0,78,238258,174266,13870,2290,390,0
5,0,78,764879,387034,36358,10574,3748,0
5,0,57,28287,18144,4345,1439,301,0
5,0,56,122506,22261,354,1002,292,0
5,0,60,383834,110099,10419,4974,1538,0
5,0,44,138558,121241,14004,9798,1895,0
5,0,48,129721,87335,27666,7089,1469,0
5,0,43,214091,274594,40580,13488,6370,0
5,0,48,45177,37276,8131,742,372,0
5,0,43,854972,419168,30147,14560,4434,0
5,0,47,874199,369306,52599,36663,4242,0
5,0,44,295420,92650,23443,7286,1884,0
5,0,44,448921,84104,3620,9839,1043,0
5,0,54,110176,78819,21583,7608,680,0
5,0,48,630801,88722,20271,6727,1072,0
5,0,54,2504480,999574,547211,165126,14176,0
5,0,64,745128,271399,69143,20708,3828,0
5,0,66,791302,96595,15093,8526,815,0
5,0,69,141628,358115,20167,45735,2643,0
5,0,74,112024,84256,8016,3322,1283,0
5,0,63,163518,131563,11237,3793,777,0
5,0,63,1158338,143859,13686,4577,946,0
5,0,60,1795139,384748,64054,13840,5655,0
5,0,47,137981,66848,10198,3726,377,0
5,0,47,570005,255506,100863,59328,6533,0
5,0,53,1499470,262582,62794,30928,6499,0
5,0,60,275415,56973,16618,4022,1764,0
5,0,66,881705,59733,14220,12663,1426,0
5,0,60,166107,178820,19943,5902,981,0
5,0,54,1494544,233056,7905,32192,8962,0
5,0,44,302094,53451,23148,16334,2045,0
5,0,41,264264,94116,14104,11743,740,0
5,0,44,288054,72114,22760,12130,1291,0
5,0,47,129987,147964,1335,3034,610,0
5,0,57,95104,5339,3704,4423,151,0
5,0,61,361583,212574,65030,54385,9697,0
5,0,70,414323,17325,23059,5451,1810,0
5,0,67,398530,95401,18045,2711,1176,0
5,0,69,53784,21694,1827,1601,351,0
5,0,70,108121,85482,3950,4999,571,0
5,0,69,419950,66885,7793,5443,532,0
5,0,74,266514,126346,14199,4130,1296,0
5,0,69,272225,50193,26956,11135,799,0
5,0,61,304086,119807,17109,6949,1394,0
5,0,44,624220,198686,12715,6956,1116,0
5,0,41,803027,66881,13232,5873,1570,0
5,0,38,858365,391571,16389,16118,2207,0
5,0,35,328192,131977,7670,4830,1011,0
5,0,53,741478,168340,43256,47657,8017,0
5,0,51,126188,89462,6005,6719,480,0
5,0,56,921866,162331,76756,44438,1260,0
5,0,70,334031,277866,81335,26599,2783,0
5,0,63,4856,20460,6720,2463,155,0
5,0,57,30072,49563,3517,1241,402,0
5,0,61,121051,38029,19399,5970,860,0
5,0,54,112246,128131,3512,4068,1005,0
5,0,54,531151,430762,161511,17796,2175,0
5,0,53,63910,51731,4239,1267,285,0
5,0,44,798847,121305,22088,4614,818,0
5,0,51,112045,97279,5147,8479,1815,0
5,0,63,335067,66221,45304,10975,1138,0
5,0,57,141229,216462,29278,13155,1098,0
5,0,54,281896,83382,3001,1460,851,0
5,0,50,1276274,204305,42181,56286,3562,0
5,0,34,365273,199222,40260,12322,1687,0
5,0,38,172030,206407,6744,5690,946,0
5,0,44,302415,41323,22114,2292,1395,0
5,0,44,97672,119355,22974,4656,1583,0
5,0,61,13219,13976,880,1914,351,0
5,0,69,2701492,309824,24215,23023,4781,0
5,0,63,571598,65959,16700,3657,957,0
5,0,57,354239,384654,15428,53939,6752,0
5,0,50,21129,18384,2222,1038,207,0
5,0,38,1804305,569215,6644,13181,5340,0
5,0,24,1279657,1181630,276248,25780,1920,0
5,0,23,94442,119052,18686,7239,779,0
5,0,29,830365,73538,127975,30892,10316,0
5,0,26,118743,148669,11721,7336,1439,0
5,0,34,390580,74490,4386,7064,1841,0
5,0,30,122867,103990,15085,5907,1628,0
5,0,23,122195,62769,44521,18320,926,0
5,0,35,356794,188100,3738,3577,1779,0
5,0,38,47639,42336,7515,2239,214,0
5,0,38,374510,112088,21767,14650,2287,0
5,0,44,228974,110456,14260,8824,2334,0
5,0,41,161765,98187,9514,3863,1646,0
5,0,38,892839,533250,26839,51369,2346,0
5,0,48,1020027,116312,81718,7936,4259,0
5,0,43,180948,110137,6199,4759,677,0
5,0,43,439784,93820,20533,7260,1100,0
5,0,44,177391,101358,33777,6865,902,0
5,0,35,2412529,163422,100674,28999,7429,0
5,0,29,95673,44060,1569,1377,408,0
5,0,23,232507,53389,37432,7167,1415,0
5,0,37,669648,55318,5639,3142,1108,0
5,0,35,272670,135975,31067,9541,1014,0
5,0,35,350232,187072,15533,14400,724,0
5,0,43,630228,348141,144260,33693,2569,0
5,0,40,294828,69531,12824,7137,888,0
5,0,43,355758,158386,8490,2449,1157,0
5,0,54,566108,477562,77657,20460,1716,0
5,0,51,298777,329125,16178,4981,1806,0
5,0,43,186679,122342,8006,4255,842,0
5,0,53,42102,25215,3823,976,192,0
5,0,48,246672,58182,2997,7230,908,0
5,0,44,796100,224127,120755,22079,6087,0
5,0,51,933166,266131,28714,33213,2917,0
5,0,38,461390,402482,32687,26763,4659,0
5,0,34,158893,50496,3132,1571,191,0
5,0,40,428988,115526,24852,15035,920,0
5,0,43,74668,16147,2378,451,283,0
5,0,41,547021,104843,5815,7494,1121,0
5,0,41,1048989,495848,6458,39520,1800,0
5,0,43,110245,104706,14295,8418,1458,0
5,0,35,159168,99739,22093,4309,564,0
5,0,41,265280,99548,25171,3649,925,0
5,0,48,194471,108100,26182,8201,1699,0
5,0,35,189341,173973,15448,5534,706,0
5,0,34,162980,102703,9675,7842,761,0
5,0,34,269144,203502,1886,6613,1495,0
5,0,35,325855,59566,36159,5003,2271,0
5,0,47,587135,97279,5889,7805,1621,0
5,0,41,239083,125090,24810,7793,1219,0
5,0,51,254814,84955,9661,3274,1499,0
5,0,44,307158,169813,10068,7847,412,0
5,0,47,1228165,1291680,183368,108251,9573,0
5,0,53,404601,121710,2184,6763,1459,0
5,0,56,268000,36553,27207,8541,1199,0
5,0,53,107207,93659,27013,6539,2549,0
5,1,40,546907,554186,83853,8253,5376,1
5,1,61,2262748,69996,33042,5743,4520,1
5,1,43,1652765,1879464,120170,183404,15588,1
5,1,24,1107222,1050841,196210,83199,17899,1
5,1,34,826299,216927,31428,33218,2033,1
5,1,24,24199,65723,9852,2595,1364,1
5,1,44,602722,222894,27813,36341,2044,1
5,1,43,670182,61757,6719,7159,1259,1
5,1,38,393545,241609,23343,15455,3834,1
5,1,30,385244,45874,3617,4001,765,1
5,1,29,2506099,535744,270326,90893,23579,1
5,1,40,213926,323714,8761,36628,3129,1
5,1,48,2694138,506772,303858,101596,28336,1
5,1,51,526051,467561,100342,25427,2471,1
5,1,60,1120786,110598,65071,65733,2848,1
5,1,53,2076443,986387,116451,157583,24585,1
5,1,57,675385,143515,57752,28039,3188,1
5,1,61,1122537,106293,23457,35881,3139,1
5,1,44,2792820,716323,183584,85927,15761,1
5,1,43,2592531,218709,26700,27663,5034,1
5,1,34,243687,84307,5193,8250,879,1
5,1,26,137874,33790,34022,7842,648,1
5,1,26,1658064,144077,1704,32372,7856,1
5,1,17,43158,44025,1160,647,104,1
5,1,21,312755,272132,37771,13054,2676,1
5,1,4,88060,81644,6662,8388,134,1
5,1,20,1591696,51895,35379,6217,4082,1
5,1,38,3469120,734660,215659,156472,27316,1
5,1,47,678328,127618,87054,21222,6082,1
5,1,63,173264,41240,18966,4366,424,1
5,1,60,135855,22461,20864,5514,862,1
5,1,56,362049,241082,73589,45924,4048,1
5,1,53,2207382,167392,27184,34085,2244,1
5,1,69,594360,31793,3747,25770,1326,1
5,1,69,1337178,158911,32921,20960,2531,1
5,1,88,2684517,356645,48359,156912,11613,1
5,1,84,674676,213617,73541,28719,6637,1
5,1,74,716235,124099,87996,43229,2737,1
5,1,74,761649,35946,8700,3327,1005,1
5,1,63,894000,124367,57903,23949,3630,1
5,1,80,1712795,70532,28638,40048,1437,1
5,1,80,1104217,114095,56633,7918,4373,1
5,1,67,1517620,160573,19783,27936,3567,1
5,1,75,286208,39737,8899,3076,1106,1
5,1,40,438870,857553,47215,26258,4314,1
5,1,27,1919225,1033346,579099,55287,19741,1
5,1,27,86630,92259,6449,2582,1202,1
5,1,17,557312,122780,5435,3522,1825,1
5,1,29,152451,24279,2961,666,408,1
5,1,51,142991,19868,8241,6352,1117,1
5,1,56,961611,157530,29087,23761,7969,1
5,1,57,2127638,587032,339019,114866,17336,1
5,1,66,312559,67855,19168,4652,535,1
5,1,51,552188,290668,32298,35804,3338,1
5,1,41,470154,212831,56432,45773,2730,1
5,1,40,257736,39231,7263,7769,752,1
5,1,56,271134,36571,9660,5140,1061,1
5,1,50,323533,323521,49360,44322,3906,1
5,1,56,185544,371115,40968,56149,7505,1
5,1,60,253282,49179,5670,6029,4462,1
5,1,40,2206739,61937,53131,12065,2520,1
5,1,44,737277,167406,71066,84469,5752,1
5,1,50,521263,43132,7308,8255,2207,1
5,1,50,1518507,213152,85169,47325,8770,1
5,1,61,1175321,324261,100079,180169,8880,1
5,1,56,79076,73031,23283,5739,796,1
5,1,51,851895,267242,46952,22411,2557,1
5,1,50,1067294,792297,47174,119942,19069,1
5,1,48,767347,146231,82354,36321,3642,1
5,1,47,136966,136611,19228,4227,1009,1
5,1,54,899561,116838,39252,40101,8504,1
5,1,56,3157853,204247,10375,10727,3444,1
5,1,60,148988,29989,9862,5061,1308,1
5,1,78,1715247,94596,9384,14808,3031,1
5,1,81,658198,38827,9396,6155,1334,1
5,1,87,40354,10052,473,1771,308,1
5,1,75,1228802,339984,18883,27932,3387,1
5,1,61,2411639,502045,493301,99814,20272,1
5,1,60,362144,38604,7716,5183,2848,1
5,1,53,540732,166103,58836,21291,2994,1
5,1,54,748232,223412,93524,32427,6424,1
5,1,47,891950,577134,100690,95248,9628,1
5,1,44,993618,110905,46272,21935,2990,1
5,1,40,379965,51819,6497,6500,676,1
5,1,48,735454,1610500,39231,92892,7901,1
5,1,57,1012434,198511,18862,18015,5118,1
5,1,54,303663,31451,17092,3564,2139,1
5,1,53,542964,60396,3003,1571,636,1
5,1,54,977297,231144,54669,12695,5832,1
5,1,44,1497657,548132,34909,11955,2796,1
5,1,44,158344,9134,1820,1678,221,1
5,1,40,2007182,853613,134549,62993,24593,1
5,1,34,584884,195669,33077,17023,2224,1
5,1,44,513145,350491,37636,23516,3413,1
5,1,53,132359,263367,15402,34581,6823,1
5,1,53,854113,265753,74785,9562,4517,1
5,1,56,179842,56759,20768,3398,673,1
5,1,60,424210,317712,19860,44195,4195,1
5,1,53,238902,38232,3345,8365,912,1
5,1,78,218490,41058,5790,7016,991,1
5,1,81,53781,19434,15792,4390,791,1
5,1,75,107051,75141,9417,4379,653,1
5,1,84,438004,17433,9469,4148,1323,1
5,1,74,94323,30175,8906,9430,1249,1
5,1,74,864201,97689,104435,38392,1987,1
5,1,75,266880,187050,26105,18586,2438,1
5,1,66,431022,79627,1234,7837,2483,1
5,1,64,811939,673477,174252,182144,11977,1
5,1,44,902375,803808,34247,96918,3246,1
5,1,35,144369,48367,2127,7376,944,1
5,1,27,704776,244448,28353,38890,1524,1
5,1,27,337341,228333,5045,11273,4057,1
5,1,40,1163542,424391,17909,52448,5366,1
5,1,53,65750,38819,9485,7423,461,1
5,1,66,626900,211874,17890,16562,6725,1
5,1,83,885759,198052,50844,11047,2654,1
5,1,74,1025107,335444,11471,60526,4065,1
5,1,64,123517,44961,12433,5807,1155,1
5,1,60,252817,33799,6368,3303,2401,1
5,1,50,1431332,205925,23429,10652,3031,1
5,1,67,1301769,146045,20403,17217,4203,1
5,1,67,1627172,192404,128130,9579,2196,1
5,1,54,390409,602414,31945,6911,4780,1
5,1,60,2065157,90128,60929,30703,7710,1
5,1,41,74334,95973,1150,4804,1033,1
5,1,40,651575,477673,5989,26058,3236,1
5,1,51,192501,46817,1373,4937,834,1
5,1,48,365529,36151,13506,698,760,1
5,1,54,168434,79879,4566,8005,746,1
5,1,51,1938248,843342,66269,141261,8961,1
5,1,48,1522204,501136,181427,60823,9554,1
5,1,44,348546,42189,5256,11217,1150,1
5,1,41,628560,686672,252302,251619,18502,1
5,1,51,93390,12448,26550,8467,1183,1
5,1,50,268967,44407,6285,6244,1209,1
5,1,48,552566,206782,20036,8678,3422,1
5,1,54,1445409,172918,14619,26632,1293,1
5,1,41,2169220,327177,35040,45394,1289,1
5,1,38,450966,62692,16068,3544,578,1
