K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,Col15
6936.863484,-5332.984437,0,123266.591873,170830.4391,-10.392305,268824.67764,-161951.94666,170830.4391,-3966.396349,-124834.097854,-14445.303735,1
102307.045051,-479365.845604,0,1726544.618052,761929.15025,-10.392305,1347190.850178,-279017.796642,761929.15025,-229153.785943,-364870.359021,-773326.044563,1
8514.76177,-206062.084576,0,197595.820229,247534.309113,-10.392305,271916.388331,-45019.46459,247534.309113,-34410.653394,-19326.222911,-126770.530657,1
120214.71835,-157135.113364,0,4907080.071127,730973.938217,-10.392305,5275601.59325,-577386.064906,730973.938217,-47052.892238,-5013985.711071,-164641.821564,1
223780.964338,-285999.693447,0,1626423.42112,1713285.76912,-10.392305,3012124.688953,-1423740.567669,1713285.76912,-156925.535217,-1502857.184457,-343929.864757,1
451937.089016,-1197122.504108,0,2603182.297134,2316335.630842,-10.392305,1234621.404092,-1115667.61873,2316335.630842,-1533110.915913,-836358.837552,-2032686.33034,1
71531.966302,-246709.852928,0,3145856.331806,853901.048131,-10.392305,3202463.216299,-610738.435257,853901.048131,-137691.110998,-2489462.769312,-512576.187789,1
5972.111184,-66812.127851,0,564303.885157,904854.518789,-10.392305,1358778.270081,-835747.423617,904854.518789,-28677.565221,-490993.102676,-111616.818141,1
11642.845528,-633953.112231,0,2309760.765976,739913.052435,-10.392305,2202974.637537,-102414.432201,739913.052435,-166692.56972,-1345405.105795,-602460.964447,1
115614.391405,-494987.211838,0,3316991.611848,1030083.524227,-10.392305,3501328.583145,-532477.451568,1030083.524227,-234282.388384,-3534868.014983,-246609.393982,1
323671.798512,-163690.925671,0,1890706.661542,889742.375492,-10.392305,2084800.275038,-729598.689875,889742.375492,-78508.666955,-1410899.142982,-571058.883306,1
2239.541694,-6108.943198,0,60325.597577,128545.882735,-10.392305,161153.471238,-118891.431533,128545.882735,-5244.649845,-59178.979942,-21868.873496,1
25293.137943,-477671.899915,0,1722318.414081,688781.180544,-10.392305,1463967.447675,-207563.772627,688781.180544,-202133.793345,-789538.040122,-626839.579564,1
6749.801997,-153109.827287,0,525362.18685,173904.829283,-10.392305,496268.929435,-24342.24205,173904.829283,-35446.419777,-301499.816124,-154587.266626,1
2165.063509,-10191.386952,0,97528.316873,64363.008009,-10.392305,143815.642654,-57718.861111,64363.008009,-8275.738759,-91736.338972,-32351.244984,1
19979.206065,-6819.084029,0,42215.274333,87953.540008,-10.392305,110213.856987,-77588.947976,87953.540008,-5689.786903,-38430.743318,-28951.229249,1
362946.050574,-247918.824392,0,1609882.335908,575548.358999,-10.392305,1623669.460336,-324084.026604,575548.358999,-225509.551044,-1130220.309615,-464669.394502,1
99599.849638,-340270.041401,0,2245622.924572,789896.574639,-10.392305,2546497.470355,-453173.773292,789896.574639,-111961.496252,-1750796.793459,-390636.346834,1
38468.848436,-41179.50795,0,417621.698416,462100.763155,-10.392305,788176.648187,-419320.840258,462100.763155,-35718.351754,-381773.442852,-79185.89882,1
227175.783921,-263633.721369,0,3056472.11783,915742.190165,-10.392305,3503930.123458,-648562.960793,915742.190165,-142365.916128,-2626180.467757,-361853.126514,1
12266.383819,-147930.995373,0,401343.884927,189257.727641,-10.392305,225500.89079,-37781.224265,189257.727641,-46315.038594,110437.291541,-307189.603027,1
260813.942655,-191478.216777,0,3123767.487857,448769.168089,-10.392305,2677984.375361,-260838.191366,448769.168089,-281262.534489,-3303143.865641,-634706.554332,1
56307.239703,-211140.457544,0,1620264.248448,1398371.219491,-10.392305,2531267.547604,-1183685.253943,1398371.219491,-131493.833209,-1175475.333116,-502161.366283,1
131462.656294,-410262.214535,0,3699788.696727,584406.066829,-10.392305,3415098.43369,-170598.344291,584406.066829,-119275.946812,-2836688.726756,-672541.472173,1
15235.118903,-79928.948617,0,360077.774436,128583.987852,-10.392305,234751.774153,-46779.228211,128583.987852,-53198.208504,-251431.42343,-109839.734013,1
49231.812154,-275647.225771,0,3191274.168082,436071.503618,-10.392305,3168402.437168,-163971.517902,436071.503618,-146782.645687,-2969718.889032,-361823.68165,1
35869.040174,-159040.369253,0,4328580.297551,2209449.043456,-10.392305,6129533.818296,-2046863.1662,2209449.043456,-174566.472692,-4290908.192486,-433885.655499,1
105086.986597,-268244.440619,0,2555819.367801,586744.33542,-10.392305,2065210.780405,-314954.386798,586744.33542,-152746.096618,-1854749.286777,-702533.663956,1
9604.221728,-165263.627804,0,239000.494784,276151.252556,-10.392305,343001.485524,-114278.980233,276151.252556,-44042.587935,-134358.645245,-101425.43119,1
15974.704598,-27453.0053,0,2009954.895542,227058.004466,-10.392305,2129521.82689,-203152.23922,227058.004466,-34547.485408,-2000172.272581,-49375.572371,1
40656.428606,-52772.124005,0,1277001.223252,260869.36828,-10.392305,1391041.180473,-204551.736272,260869.36828,-19286.385742,-1116330.994189,-140379.253852,1
168286.056463,-443387.68623,0,2787375.508214,734839.875619,-10.392305,2960054.045526,-287906.681387,734839.875619,-134388.090108,-2191092.768997,-488119.630386,1
29185.056108,-112900.26779,0,996022.745096,248046.996152,-10.392305,1142616.597245,-138693.968416,248046.996152,-19702.077936,-928131.549591,-80949.126543,1
124454.778727,-217488.423754,0,2880693.209574,1131829.384816,-10.392305,3693672.825325,-917888.201115,1131829.384816,-64815.07327,-2690203.993808,-258146.584411,1
57351.66634,-277921.408481,0,1474829.138289,1774402.913916,-10.392305,2872232.141379,-1492935.997432,1774402.913916,-109553.94563,-1136717.232195,-519506.12307,1
108980.636812,-558577.725187,0,1834092.848846,679064.375514,-10.392305,1345623.344197,-116941.142324,679064.375514,-166874.435055,-395487.821146,-927301.897255,1
17966.563027,-136088.964001,0,452527.718341,178158.746067,-10.392305,380891.828991,-45617.022119,178158.746067,-35931.394003,-150014.652494,-208826.437665,1
49207.563443,-59918.565637,0,321582.945238,249275.020175,-10.392305,464979.431597,-192903.694591,249275.020175,-26580.051693,-237349.850364,-103399.96911,1
13321.202761,-174893.830294,0,3050841.220655,1271566.047818,-10.392305,4038624.600059,-1093126.70952,1271566.047818,-42698.516508,-2804808.599592,-297841.724819,1
98981.5075,-511848.72645,0,2213543.611565,684851.157262,-10.392305,2243307.172642,-169456.922809,684851.157262,-174866.117481,-1318636.260564,-551152.423375,1
20710.131506,-142961.741606,0,362111.202084,212079.229082,-10.392305,339939.219697,-72664.72753,212079.229082,-34673.925117,-69640.56682,-205717.406466,1
51178.637262,-56709.075491,0,281962.283015,333362.62278,-10.392305,533268.998787,-279996.405348,333362.62278,-17976.955332,-265275.705535,-173839.011352,1
8630.809174,-342414.320301,0,3238337.452625,477658.043508,-10.392305,3086784.739014,-131698.215204,477658.043508,-207170.597093,-2909166.392799,-320415.542994,1
97247.724642,-57220.030479,0,704600.00057,258979.700849,-10.392305,796358.856202,-198214.162367,258979.700849,-33807.899713,-618555.180551,-94675.629193,1
9368.662818,-151985.726313,0,299589.364084,333899.558531,-10.392305,407809.630591,-185461.072271,333899.558531,-50499.673345,-80808.830427,-148034.918421,1
33878.913796,-45629.146475,0,1200011.564856,212893.292962,-10.392305,1318331.419622,-167231.237522,212893.292962,-16638.080058,-1124106.170265,-76360.923953,1
269981.687579,-288802.151654,0,1436105.678384,458155.151415,-10.392305,1224596.294018,-165807.491758,458155.151415,-198179.521351,-1157231.641959,-355747.647417,1
283623.319739,-354715.345136,0,1783477.128096,595941.525208,-10.392305,1233164.749363,-237680.672069,595941.525208,-149867.428176,-802230.50844,-776826.519245,1
31762.347709,-216878.74187,0,257829.619113,265436.78626,-10.392305,404932.6942,-52105.284444,265436.78626,-35827.470955,-153593.069463,-98390.878175,1
11551.046836,-47828.851,0,554131.550764,753102.619334,-10.392305,1149307.509515,-703595.411101,753102.619334,-53409.518702,-421470.315311,-110932.658072,1
40143.741567,-174301.468918,0,1449430.345247,257339.448735,-10.392305,730485.499889,-79492.471813,257339.448735,-352190.015059,-578873.89655,-567395.595848,1
12747.893944,-310679.685404,0,246114.027451,376421.405857,-10.392305,451857.414679,-62196.212449,376421.405857,-27354.278404,-71320.656103,-115635.176015,1
111644.530954,-292451.582706,0,2420689.959947,578388.922324,-10.392305,2213185.077048,-289484.579672,578388.922324,-244743.975262,-1579467.523727,-565121.413138,1
37071.083434,-36049.173458,0,383385.982154,261598.56167,-10.392305,562398.629268,-222315.649355,261598.56167,-20507.481562,-333530.631709,-62747.004606,1
13414.733505,-147617.494177,0,1138523.761187,224491.105169,-10.392305,1192122.073427,-73328.102989,224491.105169,-46301.182188,-919661.821142,-140552.458933,1
76556.645695,-658177.574825,0,2363197.997491,892504.996531,-10.392305,2759056.47751,-230781.913702,892504.996531,-128842.063423,-2300170.400655,-278600.372397,1
139977.418064,-192706.240799,0,1418106.206392,1330100.70486,-10.392305,2316411.841077,-1140941.704114,1330100.70486,-148313.778601,-1342374.016882,-599719.128019,1
124439.19027,-261319.70149,0,1012104.836844,1624991.015102,-10.392305,2239858.659484,-1360125.805609,1624991.015102,-181584.742564,-632472.20879,-489940.015785,1
25740.007051,-549836.064761,0,2734792.177747,757974.878256,-10.392305,2542974.479012,-204593.305492,757974.878256,-219975.648714,-1966502.936932,-583309.678668,1
248736.352373,-229340.84743,0,3579366.13228,619928.696842,-10.392305,2911135.734567,-392293.919457,619928.696842,-157949.177244,-4328093.591274,-450296.836901,1
37763.903757,-214892.079593,0,1929799.048269,1779851.945756,-10.392305,3353683.376155,-1568507.106217,1779851.945756,-62417.914952,-1759011.910439,-281641.853616,1
51731.16147,-316760.91579,0,1504421.226337,539876.772618,-10.392305,1251773.90324,-219570.348825,539876.772618,-176430.159361,-756422.960732,-503256.022393,1
74059.02843,-394701.47008,0,2307133.244901,512903.545391,-10.392305,1742704.652086,-121749.315366,512903.545391,-208327.607033,-1136114.478513,-761975.915621,1
160755.099552,-145771.128016,0,2273230.082394,2624782.702755,-10.392305,4593722.635174,-2482558.814793,2624782.702755,-71322.388154,-2184625.291282,-420091.602868,1
91228.848085,-264525.727535,0,2257532.505925,2608617.472568,-10.392305,4484431.961267,-2340546.23703,2608617.472568,-113189.520275,-2150126.303297,-343178.154707,1
80386.21003,-884470.012834,0,1580776.954137,1166259.090768,-10.392305,1795445.599177,-278243.569931,1166259.090768,-178931.240727,-857133.054938,-644717.808,1
14876.584386,-134483.352903,0,636845.637079,290385.246092,-10.392305,648762.146635,-159449.133243,290385.246092,-59566.959323,-291878.273888,-222026.39687,1
30868.609492,-37699.817878,0,437221.585355,492018.476754,-10.392305,832944.965411,-452316.408143,492018.476754,-37588.966626,-394266.725327,-92903.741216,1
25937.460843,-961135.77773,0,2611352.380793,1193660.134544,-10.392305,2920540.770452,-228978.848811,1193660.134544,-115545.109373,-1270824.730072,-779525.054404,1
21716.453025,-176449.211919,0,220947.329217,218922.561823,-10.392305,239778.185597,-38931.306002,218922.561823,-54970.09648,-121775.296128,-108897.498373,1
95174.459825,-397786.252568,0,3534606.475311,1007831.867502,-10.392305,3904794.230311,-613592.854988,1007831.867502,-78357.978534,-3590662.567647,-428677.378721,1
21456.645404,-49027.430159,0,651204.338274,354559.460563,-10.392305,899384.702338,-301986.522401,354559.460563,-27754.38214,-553255.133055,-108606.513838,1
16263.957083,-263573.099591,0,981272.600418,527097.701759,-10.392305,857302.795918,-259979.094165,527097.701759,-145961.653605,-228999.633421,-508479.887629,1
7162.030089,-357822.644285,0,195688.83229,424773.336201,-10.392305,441018.240725,-70497.93197,424773.336201,-42558.220393,-19856.230458,-115733.902911,1
9214.510296,-82473.331253,0,155683.654788,530076.829148,-10.392305,611907.569552,-451150.737949,530076.829148,-21524.195386,-159424.884532,-54765.714485,1
45066.229962,-41936.414153,0,431860.888105,404312.620011,-10.392305,750218.75474,-358830.697855,404312.620011,-26244.033836,-428195.868596,-107040.739908,1
292067.067426,-404633.04941,0,3518385.819498,979353.488124,-10.392305,4026533.153372,-571174.93071,979353.488124,-71507.71759,-3299665.90762,-348959.740303,1
181397.681077,-299887.276822,0,2139129.512719,822834.984847,-10.392305,2393304.504628,-526494.948078,822834.984847,-96948.079852,-1380441.029531,-512520.762163,1
13028.486175,-52283.685677,0,385440.194412,338685.214912,-10.392305,633286.27267,-282861.217384,338685.214912,-19594.690786,-351479.874228,-73955.105382,1
6422.444394,-402956.424228,0,2209824.898481,465052.177731,-10.392305,2196178.070168,-58550.245499,465052.177731,-158881.020578,-1799044.800755,-305823.01494,1
93485.710288,-458004.462995,0,3631450.632114,754694.374026,-10.392305,3814592.488354,-299135.566772,754694.374026,-121934.644802,-3108589.52663,-378621.110382,1
12311.41714,-36002.408086,0,457831.257914,363954.104144,-10.392305,734978.439684,-331498.936111,363954.104144,-15520.907287,-489680.208163,-50279.702893,1
20344.668786,-59031.755624,0,530897.821231,575747.544842,-10.392305,921513.383456,-513170.281216,575747.544842,-31658.424661,-508337.859463,-67141.217505,1
63460.609539,-795411.424411,0,885606.238164,981314.169638,-10.392305,1152205.230516,-182357.237224,981314.169638,-236031.7597,-278467.004485,-436069.771568,1
37900.735771,-76031.8343,0,672480.850394,93354.074426,-10.392305,463292.41411,-20869.48018,93354.074426,-28784.952371,-786894.93059,-121063.423246,1
2923.701763,-7113.532667,0,70724.830625,128343.23279,-10.392305,167837.455304,-120620.018239,128343.23279,-5769.46124,-80406.99464,-13321.202761,1
127208.739511,-214277.201557,0,1534872.411584,590033.499903,-10.392305,1518291.489204,-372210.790343,590033.499903,-193477.003409,-1241776.505978,-465590.845532,1
19565.245922,-185327.704359,0,191751.880804,239688.118955,-10.392305,223415.501618,-50814.906592,239688.118955,-39352.194348,-15853.461042,-121624.607707,1
120904.074572,-368892.180996,0,3219109.95661,975944.812134,-10.392305,3662443.949265,-610599.871192,975944.812134,-68409.078696,-3171508.004266,-649094.70039,1
18494.838523,-34741.475098,0,677441.443907,104312.759886,-10.392305,656445.524018,-66025.776785,104312.759886,-41297.287405,-555577.813188,-108975.44066,1
26730.740113,-257382.750005,0,1788569.357471,764445.820073,-10.392305,1895573.724311,-503517.562065,764445.820073,-118657.604674,-1314676.792418,-391239.100515,1
83812.206527,-369773.794857,0,2214579.377948,525396.827866,-10.392305,1652539.283197,-159170.273063,525396.827866,-181593.402818,-1068469.234224,-739055.687285,1
35533.022317,-54194.137718,0,292370.176318,528772.59489,-10.392305,728251.154347,-478125.697226,528772.59489,-30712.72492,-205519.952674,-161522.39806,1
142876.871116,-326323.568298,0,2075651.582673,1037129.506912,-10.392305,2705948.335649,-707260.43061,1037129.506912,-147300.528879,-1782756.59496,-251272.074756,1
35390.994151,-388294.614142,0,1094037.768245,836374.42601,-10.392305,1214917.594105,-444534.303864,836374.42601,-101453.144003,-152529.590267,-587548.006994,1
141021.844701,-453506.327047,0,1439013.79169,1073007.20734,-10.392305,1951331.903909,-623048.120346,1073007.20734,-177150.692497,-1006664.465257,-476781.625799,1
10200.047206,-17549.138782,0,452532.914494,226058.61115,-10.392305,604322.919066,-204963.964364,226058.61115,-20240.745737,-382327.69911,-115267.981244,1
25778.112169,-474923.135283,0,1841357.069933,736838.662251,-10.392305,2056365.19693,-258370.018965,736838.662251,-105024.632768,-1375551.450101,-354370.667025,1
56844.175454,-168757.174283,0,359021.223444,276601.585766,-10.392305,482365.757603,-110284.87107,276601.585766,-52917.616273,-250024.998174,-109006.617574,1
57266.795851,-204591.573441,0,3004687.262786,2028053.09443,-10.392305,4804092.330109,-1827008.761043,2028053.09443,-111705.152733,-2933650.663015,-171918.167007,1
23431.183325,-134590.740053,0,3049653.033801,588088.406846,-10.392305,3147825.673574,-449952.15879,588088.406846,-120800.151523,-3011932.431314,-216473.441981,1
18056.629669,-285859.397332,0,1790415.723632,460004.981677,-10.392305,1294998.963193,-170600.076342,460004.981677,-214658.252734,-505533.669205,-726037.593415,1
21572.692808,-106148.733742,0,263806.92645,210922.219143,-10.392305,294168.045056,-108320.725455,210922.219143,-38467.116385,-81371.74694,-130773.300073,1
341354.305206,-177446.873185,0,1533923.247742,831053.565929,-10.392305,1930086.568703,-653513.162001,831053.565929,-57930.17131,-1258594.71932,-315839.46476,1
156996.5493,-2721037.962284,0,6084614.812652,3770471.958133,-10.392305,6672652.990025,-1045888.487846,3770471.958133,-426321.789623,-3412728.988185,-2002347.728395,1
